x,y,psi,s,velocity,acceleration,curvature
6.28043,0.0291439,-0.150498,3.58803,13.195,-2.00813,0.0723517
6.29027,0.0276484,-0.151219,3.59798,13.1935,-1.98536,0.0724801
6.30011,0.0261457,-0.151941,3.60793,13.192,-1.96278,0.0726086
6.30994,0.0246359,-0.152664,3.61788,13.1905,-1.94038,0.0727371
6.31978,0.023119,-0.153389,3.62784,13.189,-1.91817,0.0728656
6.32961,0.021595,-0.154114,3.63779,13.1876,-1.89614,0.0729941
6.33944,0.0200639,-0.154841,3.64774,13.1861,-1.8743,0.0731227
6.34928,0.0185255,-0.15557,3.65769,13.1847,-1.85265,0.0732513
6.35911,0.01698,-0.156299,3.66764,13.1833,-1.83118,0.0733799
6.36894,0.0154274,-0.15703,3.67759,13.1819,-1.8099,0.0735085
6.37876,0.0138675,-0.157762,3.68754,13.1806,-1.78881,0.0736372
6.38859,0.0123005,-0.158496,3.6975,13.1792,-1.76791,0.0737659
6.39842,0.0107262,-0.15923,3.70745,13.1779,-1.74719,0.0738946
6.40824,0.00914468,-0.159966,3.7174,13.1766,-1.72666,0.0740233
6.41807,0.00755593,-0.160704,3.72735,13.1753,-1.70632,0.0741521
6.42789,0.00595994,-0.161442,3.7373,13.174,-1.68617,0.0742809
6.43771,0.00435669,-0.162182,3.74725,13.1727,-1.6662,0.0744097
6.44753,0.00274616,-0.162923,3.7572,13.1714,-1.64642,0.0745385
6.45735,0.00112834,-0.163666,3.76716,13.1702,-1.62683,0.0746673
6.46717,-0.000496767,-0.164409,3.77711,13.169,-1.60742,0.0747962
6.47698,-0.00212919,-0.165154,3.78706,13.1678,-1.5882,0.0749251
6.4868,-0.00376893,-0.165901,3.79701,13.1666,-1.56916,0.075054
6.49661,-0.00541601,-0.166648,3.80696,13.1654,-1.55032,0.0751829
6.50643,-0.00707043,-0.167397,3.81691,13.1642,-1.53166,0.0753118
6.51624,-0.00873221,-0.168147,3.82687,13.163,-1.51318,0.0754407
6.52605,-0.0104014,-0.168899,3.83682,13.1619,-1.49489,0.0755697
6.53586,-0.0120779,-0.169651,3.84677,13.1608,-1.47679,0.0756986
6.54567,-0.0137618,-0.170405,3.85672,13.1596,-1.45887,0.0758276
6.55547,-0.0154531,-0.17116,3.86667,13.1585,-1.44113,0.0759566
6.56528,-0.0171519,-0.171917,3.87662,13.1575,-1.42358,0.0760856
6.57508,-0.018858,-0.172675,3.88658,13.1564,-1.40622,0.0762146
6.58489,-0.0205716,-0.173434,3.89653,13.1553,-1.38904,0.0763436
6.59469,-0.0222927,-0.174194,3.90648,13.1543,-1.37204,0.0764727
6.60449,-0.0240212,-0.174956,3.91643,13.1532,-1.35522,0.0766017
6.61429,-0.0257572,-0.175719,3.92638,13.1522,-1.33859,0.0767307
6.62409,-0.0275007,-0.176483,3.93633,13.1512,-1.32213,0.0768598
6.63388,-0.0292517,-0.177249,3.94629,13.1502,-1.30586,0.0769888
6.64368,-0.0310102,-0.178016,3.95624,13.1492,-1.28976,0.0771179
6.65347,-0.0327762,-0.178784,3.96619,13.1482,-1.27384,0.0772469
6.66327,-0.0345498,-0.179553,3.97614,13.1473,-1.25809,0.077376
6.67306,-0.0363309,-0.180324,3.98609,13.1463,-1.24251,0.077505
6.68285,-0.0381195,-0.181096,3.99605,13.1454,-1.2271,0.0776341
6.69264,-0.0399157,-0.181869,4.006,13.1444,-1.21186,0.0777632
6.70242,-0.0417196,-0.182644,4.01595,13.1435,-1.19073,0.0778922
6.71226,-0.0435402,-0.183423,4.02595,13.1426,-1.1759,0.078034
6.72209,-0.0453685,-0.184205,4.03596,13.1417,-1.16123,0.078176
6.73193,-0.0472045,-0.184987,4.04596,13.1408,-1.14672,0.078318
6.74176,-0.0490482,-0.185771,4.05596,13.14,-1.13237,0.0784602
6.75159,-0.0508997,-0.186557,4.06596,13.1391,-1.11817,0.0786025
6.76142,-0.0527588,-0.187344,4.07597,13.1382,-1.10414,0.0787448
6.77124,-0.0546258,-0.188132,4.08597,13.1374,-1.09026,0.0788873
6.78107,-0.0565005,-0.188922,4.09597,13.1366,-1.07653,0.0790299
6.79089,-0.0583829,-0.189713,4.10598,13.1358,-1.06295,0.0791725
6.80072,-0.0602731,-0.190506,4.11598,13.1349,-1.04953,0.0793153
6.81054,-0.0621712,-0.1913,4.12598,13.1341,-1.03626,0.0794582
6.82036,-0.064077,-0.192096,4.13599,13.1334,-1.02313,0.0796012
6.83018,-0.0659907,-0.192893,4.14599,13.1326,-1.01016,0.0797443
6.83999,-0.0679122,-0.193691,4.15599,13.1318,-0.997327,0.0798875
6.84981,-0.0698415,-0.194491,4.16599,13.131,-0.984644,0.0800307
6.85962,-0.0717787,-0.195292,4.176,13.1303,-0.972105,0.0801741
6.86943,-0.0737238,-0.196095,4.186,13.1296,-0.959711,0.0803176
6.87924,-0.0756768,-0.196899,4.196,13.1288,-0.94746,0.0804612
6.88905,-0.0776377,-0.197705,4.20601,13.1281,-0.935349,0.0806048
6.89886,-0.0796064,-0.198512,4.21601,13.1274,-0.923379,0.0807486
6.90867,-0.0815831,-0.19932,4.22601,13.1267,-0.911547,0.0808925
6.91847,-0.0835678,-0.20013,4.23602,13.126,-0.899853,0.0810364
6.92827,-0.0855603,-0.200941,4.24602,13.1253,-0.888296,0.0811805
6.93808,-0.0875609,-0.201754,4.25602,13.1246,-0.876873,0.0813246
6.94787,-0.0895694,-0.202568,4.26603,13.124,-0.865585,0.0814689
6.95767,-0.0915859,-0.203384,4.27603,13.1233,-0.854429,0.0816132
6.96747,-0.0936104,-0.204201,4.28603,13.1227,-0.843406,0.0817576
6.97726,-0.0956429,-0.20502,4.29604,13.122,-0.832513,0.0819021
6.98706,-0.0976834,-0.20584,4.30604,13.1214,-0.82175,0.0820467
6.99685,-0.099732,-0.206661,4.31604,13.1207,-0.811117,0.0821914
7.00664,-0.101789,-0.207484,4.32605,13.1201,-0.800612,0.0823362
7.01642,-0.103853,-0.208309,4.33605,13.1195,-0.790233,0.0824811
7.02621,-0.105926,-0.209134,4.34605,13.1189,-0.77998,0.082626
7.03599,-0.108007,-0.209962,4.35605,13.1183,-0.769853,0.0827711
7.04578,-0.110096,-0.21079,4.36606,13.1177,-0.759849,0.0829162
7.05556,-0.112193,-0.21162,4.37606,13.1172,-0.749969,0.0830614
7.06534,-0.114298,-0.212452,4.38606,13.1166,-0.74021,0.0832067
7.07511,-0.116411,-0.213285,4.39607,13.116,-0.730573,0.0833521
7.08489,-0.118533,-0.21412,4.40607,13.1155,-0.721056,0.0834975
7.09466,-0.120662,-0.214956,4.41607,13.1149,-0.711657,0.0836431
7.10444,-0.1228,-0.215793,4.42608,13.1144,-0.702377,0.0837887
7.11421,-0.124946,-0.216632,4.43608,13.1138,-0.693213,0.0839344
7.12397,-0.1271,-0.217472,4.44608,13.1133,-0.684164,0.0840802
7.13374,-0.129263,-0.218314,4.45609,13.1128,-0.675228,0.084226
7.14351,-0.131433,-0.219157,4.46609,13.1123,-0.666404,0.0843719
7.15327,-0.133612,-0.220002,4.47609,13.1118,-0.657691,0.084518
7.16303,-0.135799,-0.220848,4.48609,13.1113,-0.649086,0.084664
7.17279,-0.137995,-0.221696,4.4961,13.1108,-0.640589,0.0848102
7.18255,-0.140198,-0.222545,4.5061,13.1103,-0.632197,0.0849564
7.1923,-0.14241,-0.223395,4.5161,13.1098,-0.62391,0.0851027
7.20205,-0.14463,-0.224247,4.52611,13.1093,-0.615726,0.0852491
7.21181,-0.146859,-0.225101,4.53611,13.1088,-0.607643,0.0853955
7.22156,-0.149096,-0.225956,4.54611,13.1084,-0.59966,0.0855421
7.2313,-0.151341,-0.226812,4.55612,13.1079,-0.591777,0.0856886
7.24105,-0.153595,-0.22767,4.56612,13.1075,-0.583991,0.0858353
7.25079,-0.155856,-0.228529,4.57612,13.107,-0.576303,0.085982
7.26053,-0.158127,-0.22939,4.58612,13.1066,-0.568709,0.0861288
7.27027,-0.160405,-0.230252,4.59613,13.1062,-0.56121,0.0862757
7.28001,-0.162692,-0.231116,4.60613,13.1057,-0.553803,0.0864226
7.28975,-0.164988,-0.231981,4.61613,13.1053,-0.546489,0.0865695
7.29948,-0.167292,-0.232848,4.62613,13.1049,-0.539266,0.0867166
7.30921,-0.169604,-0.233716,4.63614,13.1045,-0.532133,0.0868637
7.31894,-0.171925,-0.234586,4.64614,13.1041,-0.52509,0.0870108
7.32867,-0.174254,-0.235457,4.65614,13.1037,-0.518135,0.0871581
7.3384,-0.176592,-0.236329,4.66615,13.1033,-0.511267,0.0873053
7.34812,-0.178938,-0.237203,4.67615,13.1029,-0.504485,0.0874527
7.35784,-0.181293,-0.238079,4.68615,13.1025,-0.49779,0.0876001
7.36756,-0.183656,-0.238956,4.69615,13.1021,-0.491179,0.0877475
7.37728,-0.186028,-0.239834,4.70616,13.1017,-0.484652,0.087895
7.38699,-0.188408,-0.240714,4.71616,13.1014,-0.478207,0.0880426
7.39671,-0.190797,-0.241596,4.72616,13.101,-0.471844,0.0881902
7.40642,-0.193195,-0.242478,4.73616,13.1006,-0.465562,0.0883378
7.41613,-0.195601,-0.243363,4.74617,13.1003,-0.45936,0.0884855
7.42583,-0.198015,-0.244249,4.75617,13.0999,-0.453236,0.0886333
7.43554,-0.200438,-0.245136,4.76617,13.0996,-0.447191,0.0887811
7.44524,-0.20287,-0.246025,4.77617,13.0992,-0.441223,0.0889289
7.45494,-0.205311,-0.246915,4.78618,13.0989,-0.435331,0.0890768
7.46464,-0.20776,-0.247807,4.79618,13.0986,-0.429515,0.0892247
7.47433,-0.210217,-0.2487,4.80618,13.0983,-0.423774,0.0893727
7.48403,-0.212684,-0.249595,4.81618,13.0979,-0.418107,0.0895207
7.49372,-0.215159,-0.250491,4.82619,13.0976,-0.412513,0.0896688
7.50341,-0.217643,-0.251388,4.83619,13.0973,-0.406992,0.0898169
7.5131,-0.220135,-0.252288,4.84619,13.097,-0.401543,0.089965
7.52278,-0.222636,-0.253188,4.85619,13.0967,-0.396165,0.0901132
7.53246,-0.225146,-0.25409,4.8662,13.0964,-0.390857,0.0902614
7.54214,-0.227665,-0.254994,4.8762,13.0961,-0.385619,0.0904096
7.55182,-0.230192,-0.255899,4.8862,13.0958,-0.380451,0.0905579
7.5615,-0.232728,-0.256805,4.8962,13.0955,-0.37535,0.0907062
7.57117,-0.235273,-0.257713,4.90621,13.0952,-0.370317,0.0908545
7.58084,-0.237827,-0.258623,4.91621,13.0949,-0.365351,0.0910029
7.59051,-0.240389,-0.259534,4.92621,13.0946,-0.360451,0.0911512
7.60018,-0.242961,-0.260446,4.93621,13.0944,-0.355616,0.0912997
7.60984,-0.245541,-0.26136,4.94622,13.0941,-0.350846,0.0914481
7.6195,-0.24813,-0.262276,4.95622,13.0938,-0.346139,0.0915966
7.62916,-0.250728,-0.263193,4.96622,13.0936,-0.341494,0.0917451
7.63882,-0.253335,-0.264111,4.97622,13.0933,-0.33691,0.0918936
7.64847,-0.25595,-0.265031,4.98623,13.093,-0.332387,0.0920421
7.65812,-0.258575,-0.265952,4.99623,13.0928,-0.327924,0.0921906
7.66777,-0.261208,-0.266875,5.00623,13.0925,-0.323782,0.0923392
7.67741,-0.263848,-0.267798,5.01623,13.0923,-0.319432,0.0922915
7.68705,-0.266497,-0.26872,5.02622,13.092,-0.315138,0.0922439
7.69668,-0.269155,-0.269642,5.03621,13.0918,-0.310901,0.0921964
7.70632,-0.271822,-0.270563,5.04621,13.0916,-0.306719,0.0921489
7.71595,-0.274498,-0.271484,5.0562,13.0913,-0.302592,0.0921015
7.72557,-0.277182,-0.272404,5.0662,13.0911,-0.298519,0.0920542
7.7352,-0.279876,-0.273324,5.07619,13.0909,-0.294499,0.092007
7.74482,-0.282578,-0.274243,5.08619,13.0907,-0.290531,0.0919598
7.75444,-0.285289,-0.275162,5.09618,13.0904,-0.286615,0.0919127
7.76406,-0.288009,-0.27608,5.10618,13.0902,-0.28275,0.0918657
7.77367,-0.290738,-0.276998,5.11617,13.09,-0.278935,0.0918187
7.78328,-0.293476,-0.277916,5.12616,13.0898,-0.275171,0.0917718
7.79289,-0.296222,-0.278833,5.13616,13.0896,-0.271455,0.091725
7.8025,-0.298977,-0.279749,5.14615,13.0894,-0.267788,0.0916783
7.81211,-0.301741,-0.280665,5.15615,13.0892,-0.26417,0.0916317
7.82171,-0.304514,-0.281581,5.16614,13.089,-0.260598,0.0915851
7.83131,-0.307296,-0.282496,5.17614,13.0888,-0.257074,0.0915386
7.84091,-0.310086,-0.283411,5.18613,13.0886,-0.253596,0.0914922
7.8505,-0.312886,-0.284325,5.19613,13.0884,-0.250165,0.0914459
7.86009,-0.315694,-0.285239,5.20612,13.0882,-0.246778,0.0913996
7.86968,-0.31851,-0.286152,5.21612,13.088,-0.243436,0.0913534
7.87927,-0.321336,-0.287065,5.22611,13.0878,-0.240138,0.0913073
7.88885,-0.32417,-0.287977,5.23611,13.0876,-0.236883,0.0912613
7.89844,-0.327013,-0.288889,5.2461,13.0874,-0.233672,0.0912154
7.90802,-0.329865,-0.289801,5.2561,13.0873,-0.230503,0.0911695
7.91759,-0.332725,-0.290712,5.26609,13.0871,-0.227376,0.0911237
7.92717,-0.335595,-0.291622,5.27609,13.0869,-0.22429,0.091078
7.93674,-0.338473,-0.292532,5.28608,13.0867,-0.221246,0.0910324
7.94631,-0.341359,-0.293442,5.29608,13.0866,-0.218241,0.0909868
7.95587,-0.344255,-0.294351,5.30607,13.0864,-0.215277,0.0909414
7.96544,-0.347159,-0.29526,5.31607,13.0862,-0.212353,0.090896
7.975,-0.350072,-0.296168,5.32606,13.0861,-0.209468,0.0908507
7.98456,-0.352993,-0.297076,5.33606,13.0859,-0.206621,0.0908055
7.99411,-0.355923,-0.297983,5.34605,13.0858,-0.203813,0.0907603
8.00367,-0.358862,-0.29889,5.35605,13.0856,-0.201042,0.0907153
8.01322,-0.361809,-0.299797,5.36604,13.0855,-0.198309,0.0906703
8.02276,-0.364766,-0.300703,5.37604,13.0853,-0.195613,0.0906254
8.03231,-0.36773,-0.301608,5.38603,13.0852,-0.192954,0.0905806
8.04185,-0.370704,-0.302513,5.39603,13.085,-0.190331,0.0905359
8.05139,-0.373686,-0.303418,5.40602,13.0849,-0.187743,0.0904913
8.06093,-0.376676,-0.304322,5.41602,13.0847,-0.185191,0.0904467
8.07046,-0.379676,-0.305226,5.42601,13.0846,-0.182674,0.0904023
8.08,-0.382684,-0.30613,5.43601,13.0844,-0.180191,0.0903579
8.08953,-0.3857,-0.307032,5.446,13.0843,-0.177743,0.0903136
8.09905,-0.388725,-0.307935,5.456,13.0842,-0.175328,0.0902694
8.10858,-0.391759,-0.308837,5.46599,13.084,-0.172945,0.0902253
8.1181,-0.394802,-0.309739,5.47599,13.0839,-0.170595,0.0901813
8.12761,-0.397852,-0.31064,5.48598,13.0838,-0.168277,0.0901373
8.13713,-0.400912,-0.31154,5.49598,13.0836,-0.16599,0.0900935
8.14664,-0.40398,-0.312441,5.50597,13.0835,-0.163734,0.0900497
8.15615,-0.407057,-0.313341,5.51597,13.0834,-0.161508,0.090006
8.16566,-0.410142,-0.31424,5.52596,13.0833,-0.159312,0.0899624
8.17516,-0.413236,-0.315139,5.53596,13.0831,-0.157146,0.0899189
8.18467,-0.416338,-0.316038,5.54595,13.083,-0.155009,0.0898755
8.19416,-0.419449,-0.316936,5.55595,13.0829,-0.1529,0.0898322
8.20366,-0.422568,-0.317833,5.56594,13.0828,-0.150819,0.0897889
8.21315,-0.425696,-0.318731,5.57594,13.0827,-0.148767,0.0897458
8.22264,-0.428832,-0.319627,5.58594,13.0826,-0.146741,0.0897027
8.23213,-0.431977,-0.320524,5.59593,13.0824,-0.144743,0.0896598
8.24162,-0.435131,-0.32142,5.60593,13.0823,-0.142771,0.0896169
8.2511,-0.438293,-0.322315,5.61592,13.0822,-0.140826,0.0895741
8.26058,-0.441463,-0.32321,5.62592,13.0821,-0.138906,0.0895314
8.27005,-0.444642,-0.324105,5.63591,13.082,-0.137012,0.0894888
8.27953,-0.447829,-0.324999,5.64591,13.0819,-0.135144,0.0894463
8.289,-0.451025,-0.325893,5.6559,13.0818,-0.1333,0.0894039
8.29847,-0.454229,-0.326787,5.6659,13.0817,-0.131482,0.0893615
8.30793,-0.457442,-0.32768,5.67589,13.0816,-0.129687,0.0893193
8.31739,-0.460663,-0.328572,5.68589,13.0815,-0.127917,0.0892772
8.32685,-0.463893,-0.329464,5.69588,13.0814,-0.126171,0.0892351
8.33631,-0.467131,-0.330356,5.70588,13.0813,-0.124448,0.0891932
8.34576,-0.470378,-0.331247,5.71588,13.0812,-0.122748,0.0891513
8.35521,-0.473633,-0.332138,5.72587,13.0811,-0.121071,0.0891095
8.36466,-0.476896,-0.333029,5.73587,13.081,-0.119416,0.0890678
8.37411,-0.480168,-0.333919,5.74586,13.0809,-0.117784,0.0890263
8.38355,-0.483448,-0.334808,5.75586,13.0808,-0.116174,0.0889848
8.39299,-0.486736,-0.335698,5.76585,13.0808,-0.114585,0.0889434
8.40242,-0.490033,-0.336586,5.77585,13.0807,-0.113018,0.0889021
8.41186,-0.493339,-0.337475,5.78584,13.0806,-0.111472,0.0888609
8.42129,-0.496652,-0.338363,5.79584,13.0805,-0.109947,0.0888198
8.43071,-0.499974,-0.33925,5.80583,13.0804,-0.108442,0.0887788
8.44014,-0.503305,-0.340138,5.81583,13.0803,-0.106958,0.0887379
8.44956,-0.506644,-0.341024,5.82582,13.0802,-0.105495,0.0886971
8.45898,-0.509991,-0.341911,5.83582,13.0802,-0.104051,0.0886563
8.46839,-0.513346,-0.342797,5.84581,13.0801,-0.102626,0.0886157
8.4778,-0.51671,-0.343682,5.85581,13.08,-0.101222,0.0885752
8.48721,-0.520082,-0.344567,5.86581,13.0799,-0.0998363,0.0885348
8.49662,-0.523463,-0.345452,5.8758,13.0799,-0.0984699,0.0884944
8.50602,-0.526851,-0.346336,5.8858,13.0798,-0.0971223,0.0884542
8.51542,-0.530249,-0.34722,5.89579,13.0797,-0.0957933,0.0884141
8.52482,-0.533654,-0.348104,5.90579,13.0796,-0.0944826,0.0883741
8.53421,-0.537068,-0.348987,5.91578,13.0796,-0.0931902,0.0883341
8.54361,-0.54049,-0.34987,5.92578,13.0795,-0.0919156,0.0882943
8.55299,-0.54392,-0.350752,5.93577,13.0794,-0.0906587,0.0882545
8.56238,-0.547358,-0.351634,5.94577,13.0793,-0.0894193,0.0882149
8.57176,-0.550805,-0.352515,5.95576,13.0793,-0.0881969,0.0881754
8.58114,-0.55426,-0.353397,5.96576,13.0792,-0.0869913,0.0881359
8.59052,-0.557724,-0.354277,5.97575,13.0791,-0.0858024,0.0880966
8.59989,-0.561195,-0.355158,5.98575,13.0791,-0.0846298,0.0880574
8.60926,-0.564675,-0.356038,5.99574,13.079,-0.0841368,0.0880182
8.61855,-0.568135,-0.35691,6.00566,13.079,-0.0829869,0.0879605
8.62784,-0.571604,-0.357782,6.01558,13.0789,-0.0818527,0.0879028
8.63713,-0.575081,-0.358653,6.02549,13.0788,-0.0807339,0.0878452
8.64641,-0.578565,-0.359524,6.03541,13.0788,-0.0796302,0.0877876
8.65569,-0.582058,-0.360395,6.04532,13.0787,-0.0785414,0.0877301
8.66497,-0.585559,-0.361264,6.05524,13.0786,-0.0774674,0.0876725
8.67424,-0.589068,-0.362133,6.06516,13.0786,-0.0764079,0.0876151
8.68352,-0.592585,-0.363002,6.07507,13.0785,-0.0753627,0.0875576
8.69278,-0.59611,-0.36387,6.08499,13.0785,-0.0743316,0.0875002
8.70205,-0.599643,-0.364737,6.0949,13.0784,-0.0733143,0.0874429
8.71131,-0.603184,-0.365604,6.10482,13.0784,-0.0723107,0.0873856
8.72057,-0.606734,-0.36647,6.11474,13.0783,-0.0713207,0.0873283
8.72983,-0.610291,-0.367336,6.12465,13.0783,-0.070344,0.0872711
8.73908,-0.613856,-0.368201,6.13457,13.0782,-0.0693804,0.0872139
8.74833,-0.617429,-0.369065,6.14448,13.0781,-0.0684299,0.0871567
8.75758,-0.62101,-0.369929,6.1544,13.0781,-0.0674922,0.0870997
8.76682,-0.624599,-0.370793,6.16432,13.078,-0.0665672,0.0870426
8.77606,-0.628196,-0.371656,6.17423,13.078,-0.0656547,0.0869856
8.7853,-0.631801,-0.372518,6.18415,13.0779,-0.0647545,0.0869286
8.79453,-0.635414,-0.37338,6.19406,13.0779,-0.0638666,0.0868717
8.80376,-0.639035,-0.374241,6.20398,13.0778,-0.0629908,0.0868149
8.81299,-0.642664,-0.375101,6.2139,13.0778,-0.0621267,0.086758
8.82222,-0.646301,-0.375961,6.22381,13.0778,-0.0612744,0.0867013
8.83144,-0.649946,-0.376821,6.23373,13.0777,-0.0604336,0.0866445
8.84066,-0.653598,-0.37768,6.24364,13.0777,-0.0596042,0.0865879
8.84987,-0.657259,-0.378538,6.25356,13.0776,-0.0587861,0.0865312
8.85908,-0.660928,-0.379396,6.26348,13.0776,-0.0579791,0.0864747
8.86829,-0.664604,-0.380253,6.27339,13.0775,-0.057183,0.0864181
8.8775,-0.668288,-0.38111,6.28331,13.0775,-0.0563977,0.0863616
8.8867,-0.67198,-0.381966,6.29322,13.0774,-0.0556231,0.0863052
8.8959,-0.67568,-0.382821,6.30314,13.0774,-0.0548592,0.0862488
8.9051,-0.679388,-0.383676,6.31306,13.0774,-0.0541056,0.0861925
8.91429,-0.683104,-0.38453,6.32297,13.0773,-0.0533624,0.0861362
8.92348,-0.686828,-0.385384,6.33289,13.0773,-0.0526294,0.08608
8.93267,-0.690559,-0.386238,6.3428,13.0772,-0.0519064,0.0860238
8.94185,-0.694298,-0.38709,6.35272,13.0772,-0.0511934,0.0859677
8.95103,-0.698046,-0.387942,6.36263,13.0772,-0.0504903,0.0859116
8.96021,-0.7018,-0.388794,6.37255,13.0771,-0.0497968,0.0858556
8.96939,-0.705563,-0.389645,6.38247,13.0771,-0.049113,0.0857996
8.97856,-0.709334,-0.390496,6.39238,13.077,-0.0484387,0.0857437
8.98772,-0.713112,-0.391346,6.4023,13.077,-0.0477737,0.0856879
8.99689,-0.716898,-0.392195,6.41221,13.077,-0.047118,0.0856321
9.00605,-0.720692,-0.393044,6.42213,13.0769,-0.0464715,0.0855763
9.01521,-0.724494,-0.393892,6.43205,13.0769,-0.0458339,0.0855206
9.02436,-0.728303,-0.39474,6.44196,13.0769,-0.0452053,0.085465
9.03352,-0.73212,-0.395587,6.45188,13.0768,-0.0445854,0.0854094
9.04266,-0.735945,-0.396434,6.46179,13.0768,-0.043974,0.0853539
9.05181,-0.739778,-0.39728,6.47171,13.0768,-0.0433711,0.0852984
9.06095,-0.743619,-0.398125,6.48163,13.0767,-0.0427765,0.085243
9.07009,-0.747467,-0.39897,6.49154,13.0767,-0.0421901,0.0851877
9.07923,-0.751323,-0.399815,6.50146,13.0767,-0.0416118,0.0851324
9.08836,-0.755186,-0.400659,6.51137,13.0766,-0.0410414,0.0850771
9.09749,-0.759057,-0.401502,6.52129,13.0766,-0.0404788,0.085022
9.10661,-0.762936,-0.402345,6.5312,13.0766,-0.0399238,0.0849668
9.11573,-0.766823,-0.403187,6.54112,13.0765,-0.0393764,0.0849118
9.12485,-0.770717,-0.404029,6.55104,13.0765,-0.0388364,0.0848568
9.13397,-0.774619,-0.40487,6.56095,13.0765,-0.0383038,0.0848018
9.14308,-0.778529,-0.40571,6.57087,13.0765,-0.0377784,0.084747
9.15219,-0.782446,-0.40655,6.58078,13.0764,-0.0372602,0.0846922
9.1613,-0.786371,-0.40739,6.5907,13.0764,-0.0367489,0.0846374
9.1704,-0.790304,-0.408229,6.60062,13.0764,-0.0362446,0.0845827
9.1795,-0.794244,-0.409067,6.61053,13.0763,-0.0357471,0.0845281
9.1886,-0.798192,-0.409905,6.62045,13.0763,-0.0352563,0.0844735
9.19769,-0.802148,-0.410743,6.63036,13.0763,-0.0347722,0.084419
9.20678,-0.806111,-0.411579,6.64028,13.0763,-0.0342946,0.0843645
9.21586,-0.810082,-0.412416,6.65019,13.0762,-0.0338236,0.0843101
9.22495,-0.81406,-0.413252,6.66011,13.0762,-0.0333589,0.0842558
9.23403,-0.818046,-0.414087,6.67003,13.0762,-0.0329006,0.0842016
9.2431,-0.822039,-0.414921,6.67994,13.0762,-0.0324485,0.0841474
9.25217,-0.82604,-0.415755,6.68986,13.0761,-0.0320026,0.0840932
9.26124,-0.830049,-0.416589,6.69977,13.0761,-0.0315627,0.0840392
9.27031,-0.834065,-0.417422,6.70969,13.0761,-0.0311288,0.0839852
9.27937,-0.838089,-0.418255,6.71961,13.0761,-0.0307009,0.0839313
9.28843,-0.84212,-0.419087,6.72952,13.076,-0.0302787,0.0838774
9.29749,-0.846159,-0.419918,6.73944,13.076,-0.0298623,0.0838236
9.30654,-0.850205,-0.420749,6.74935,13.076,-0.0294516,0.0837698
9.31559,-0.854259,-0.421579,6.75927,13.076,-0.0290465,0.0837162
9.32464,-0.85832,-0.422409,6.76919,13.0759,-0.0286469,0.0836626
9.33368,-0.862389,-0.423239,6.7791,13.0759,-0.0282527,0.083609
9.34272,-0.866465,-0.424067,6.78902,13.0759,-0.027864,0.0835556
9.35175,-0.870549,-0.424896,6.79893,13.0759,-0.0274806,0.0835022
9.36079,-0.874641,-0.425723,6.80885,13.0759,-0.0271024,0.0834488
9.36982,-0.878739,-0.426551,6.81876,13.0758,-0.0267294,0.0833956
9.37884,-0.882846,-0.427377,6.82868,13.0758,-0.0263616,0.0833424
9.38786,-0.886959,-0.428203,6.8386,13.0758,-0.0259989,0.0832893
9.39688,-0.89108,-0.429029,6.84851,13.0758,-0.0256411,0.0832362
9.4059,-0.895209,-0.429854,6.85843,13.0758,-0.0252883,0.0831832
9.41491,-0.899345,-0.430679,6.86834,13.0757,-0.0249404,0.0831303
9.42392,-0.903488,-0.431503,6.87826,13.0757,-0.0245974,0.0830775
9.43292,-0.907639,-0.432326,6.88818,13.0757,-0.0242591,0.0830247
9.44193,-0.911798,-0.433149,6.89809,13.0757,-0.0239256,0.082972
9.45092,-0.915963,-0.433972,6.90801,13.0757,-0.0235967,0.0829194
9.45992,-0.920136,-0.434794,6.91792,13.0757,-0.0232724,0.0828668
9.46891,-0.924317,-0.435615,6.92784,13.0756,-0.0229527,0.0828143
9.4779,-0.928505,-0.436436,6.93775,13.0756,-0.0226374,0.0827619
9.48688,-0.9327,-0.437256,6.94767,13.0756,-0.0223265,0.0827096
9.49586,-0.936902,-0.438076,6.95759,13.0756,-0.0220199,0.0826573
9.50484,-0.941112,-0.438896,6.9675,13.0756,-0.0217176,0.0826051
9.51382,-0.94533,-0.439714,6.97742,13.0755,-0.0214195,0.082553
9.52279,-0.949554,-0.440533,6.98733,13.0755,-0.0210581,0.0825009
9.53178,-0.9538,-0.441353,6.99728,13.0755,-0.020769,0.082452
9.54078,-0.958052,-0.442173,7.00723,13.0755,-0.0204839,0.0824031
9.54976,-0.962313,-0.442993,7.01718,13.0755,-0.0202028,0.0823542
9.55875,-0.96658,-0.443811,7.02712,13.0755,-0.0199254,0.0823054
9.56773,-0.970855,-0.44463,7.03707,13.0755,-0.0196519,0.0822567
9.57671,-0.975137,-0.445448,7.04702,13.0754,-0.0193821,0.0822079
9.58568,-0.979427,-0.446265,7.05696,13.0754,-0.0191159,0.0821592
9.59466,-0.983724,-0.447082,7.06691,13.0754,-0.0188534,0.0821105
9.60362,-0.988028,-0.447899,7.07686,13.0754,-0.0185945,0.0820619
9.61259,-0.99234,-0.448715,7.08681,13.0754,-0.018339,0.0820133
9.62155,-0.996659,-0.449531,7.09675,13.0754,-0.018087,0.0819648
